id,state,city,klan_number,nickname,notes,latitude,longitude,year,sources
1405,Pennsylvania,Dalton,320,Abington Klan,,41.5342441,-75.7360253,1928,"Fellowship Forum/ Date: April 7, 1928"
1406,Pennsylvania,Scranton,320,,,41.408969,-75.6624122,1931,"Kourier Magazine/ Date: September, 1931"
1407,Pennsylvania,Scranton,334,Lackawanna Klan,,41.408969,-75.6624122,1932,"Kourier Magazine/ Date: June, 1932"
1408,Pennsylvania,Lancaster County,336,Columbia Klan,,40.0466571,-76.1783739,1930,"Fellowship Forum/ Date: January 1, 1930 | Kourier Magazine/ Date: May, 1932"
1409,Pennsylvania,Collingdale,342,"Abiding Klan (Jenkins, 133)",Identified as Philadelphia area Klan,39.9117794,-75.2771292,1931,"Kourier Magazine/ Date: July, 1931"
1410,Pennsylvania,Fayette,345,Fort Mason,Was operating in 1940,39.9272324,-79.6502105,1939,"Jenkins, 83"
1411,Pennsylvania,Refton,348,,,39.9473225,-76.2327348,1932,"Kourier Magazine/ Date: May, 1932"
1412,Pennsylvania,Chester,350,,"Had 2,155 members in 1925-1926",39.849557,-75.3557457,1925,"Jenkins, 72"
1413,Pennsylvania,Montrose,355,,,41.8339653,-75.8771388,1931,"Kourier Magazine/ Date: September, 1931"
1414,Pennsylvania,Bonnie Brae,356,,,39.849557,-75.3557457,1928,"Fellowship Forum/ Date: August 4, 1928"
1415,Pennsylvania,Philadelphia,358,Cradle of Liberty Klan,,39.9525839,-75.1652215,1931,"Kourier Magazine/ Date: May, 1931 | Jenkins, 77"
1416,Pennsylvania,Philadelphia,359,William Penn Klan,Operated out of West Philadelphia and had 917 members in 1925-1926.,39.9525839,-75.1652215,1928,"Fellowship Forum/ Date: March 24, 1928 | Jenkins, 132 | Kourier Magazine/ Date: May, 1931 | Jenkins, 72 | Jenkins, 77"
1417,Pennsylvania,Philadelphia,360,W. G. Harding Klan,,39.9525839,-75.1652215,1931,"Kourier Magazine/ Date: July, 1931 | Jenkins, 77"
1418,Pennsylvania,Philadelphia,362,George Washington Klan,,39.9525839,-75.1652215,1931,"Kourier Magazine/ Date: July, 1931 | Jenkins, 132 | Jenkins, 77"
1419,Pennsylvania,Northampton,365,,Was active by 1938,40.6862075,-75.4968501,1938,"Jenkins, 83"
1420,Pennsylvania,Emaus,367,,,40.5395421,-75.4968502,1929,"Fellowship Forum/ Date: July 20, 1929"
1421,Pennsylvania,Doylestown,369,Catasauqua Klan,"Also referenced as the Catasaque Klan and Catasqua Klan. Sometimes attributed to Catasqua, PA.",40.3101063,-75.1298939,1929,"Fellowship Forum/ Date: November 2, 1929 | Fellowship Forum/ Date: February 8, 1930 | Kourier Magazine/ Date: May, 1932 | Monitor/ Date: June 27, 1931"
1422,Pennsylvania,Northampton,370,Konkrete Klan,,40.6862075,-75.4968501,1928,"Fellowship Forum/ Date: July 14, 1928 | Fellowship Forum/ Date: February 8, 1930 | Fellowship Forum/ Date: April 26, 1930"
1423,Pennsylvania,Philadelphia,375,Paul Jones Klan,,39.9525839,-75.1652215,1931,"Kourier Magazine/ Date: July, 1931 | Jenkins, 77"
1424,Pennsylvania,Philadelphia,376,Daniel Webster Klan,,39.9525839,-75.1652215,1928,"Fellowship Forum/ Date: August 25, 1928"
1425,Pennsylvania,Perkasie,377,,,40.372048,-75.292676,1932,"Kourier Magazine/ Date: February, 1932"
1426,Pennsylvania,Philadelphia,378,Daniel Webster,Active by 1933,39.9525839,-75.1652215,1933,"Jenkins, 77"
1427,Pennsylvania,Philadelphia,379,Independence Klan,Also known as Daniel Webster Klan. Active mainly in Roxborough neighborhood.,39.9525839,-75.1652215,1931,"Kourier Magazine/ Date: July, 1931 | Kourier Magazine/ Date: April, 1933"
1428,Pennsylvania,Philadelphia,380,Robert Morris Klan,"Active mainly in the Germantown neighborhood. Had 1,216 members in 1925-1926.",39.9525839,-75.1652215,1931,"Kourier Magazine/ Date: July, 1931 | Jenkins, 72 | Jenkins, 77"
1429,Pennsylvania,Philadelphia,382,Nathan Hale Klan,,39.9525839,-75.1652215,1930,"Fellowship Forum/ Date: April 19, 1930 | Kourier Magazine/ Date: July, 1931 | Jenkins, 77"
1430,Pennsylvania,Philadelphia,383,"Spirit of '76 Klan",,39.9525839,-75.1652215,1931,"Kourier Magazine/ Date: July, 1931 | Jenkins, 77"
1431,Pennsylvania,Philadelphia,385,Old Glory Klan,,39.9525839,-75.1652215,1931,"Kourier Magazine/ Date: July, 1931 | Jenkins, 77"
1432,Pennsylvania,Kingsley,391,,,41.7597997,-75.7521335,1931,"Kourier Magazine/ Date: September, 1931 | Kourier Magazine/ Date: March, 1934"
1433,Pennsylvania,Allison,401,Fort Redstone Klan,Reorganized in 1935.,39.9889639,-79.8647684,1935,"Kourier Magazine/ Date: March, 1935"
1434,Pennsylvania,Philadelphia,404,Loyalty Klan,,39.9525839,-75.1652215,1931,"Kourier Magazine/ Date: May, 1931 | Jenkins, 77"
1435,Pennsylvania,Philadelphia,406,Benjamin Franklin Klan,,39.9525839,-75.1652215,1931,"Kourier Magazine/ Date: July, 1931 | Jenkins, 77"
1436,Pennsylvania,Kittanning,416,,,40.816453,-79.5219893,1930,"Charter dated 8/23/1930. Seen on 5/4/2005 on Ebay -- Item # 3971996579/ Date: October 23, 1930"
1437,Pennsylvania,Sinking Springs,418,West Lawn Klan,,41.3473688,-77.432701,1932,"Kourier Magazine/ Date: May, 1932"
1438,Pennsylvania,Phildelphia,420,Penn Treaty Klan,", apparently a combination of Daniel Webster Klan, Spirit of '76 Klan, and Philadelphia No. 290. Chartered on October 15, 1932",39.9525839,-75.1652215,1932,"Kourier Magazine/ Date: December, 1932 | Jenkins, 77"
1439,Pennsylvania,Rowes Run,422,Rowes Run Klan,Chartered 17 Jan 34,40.009444,-79.816944,1935,"Kourier Magazine/ Date: March, 1935"
1440,Pennsylvania,Harrisburg,423,John Harris Klan,,40.2731911,-76.8867008,1938,"Jenkins, 83"
1441,Pennsylvania,Hustontown,744,,,40.0489743,-78.0269475,1926,"Fellowship Forum/ Date: June 26, 1926"
1442,New Mexico,Albuquerque,7,Rio Grande Klan,,35.0853336,-106.6055534,1924,"Imperial Night Hawk/ Date: June 18, 1924"
1443,New Mexico,Roswell,15,Pioneer Klan,Conflicting reports in Kourier Magainze -- in separate issues states it was chartered 1924 and that Kludd joined the klavern in 1921,33.3942655,-104.5230242,1924,"Kourier Magazine/ Date: May, 1931 | Kourier Magazine/ Date: September, 1931 | Chalmers, 224"
1444,Rhode Island,Newport,8,,,41.4901024,-71.3128285,1931,"Fellowship Forum/ Date: December 14, 1929 | Kourier Magazine/ Date: February, 1931"
1445,Rhode Island,Westerly,12,,Operated out of Ashaway and throughout Washington County as well,41.3775987,-71.8272871,1928,"Fellowship Forum/ Date: July 28, 1928 | Fellowship Forum/ Date: February 22, 1930 | Sullivan -- 1932 ad"
1446,Rhode Island,Providence,16,Roger Williams Klan,,41.8239891,-71.4128343,1929,"Fellowship Forum/ Date: January 26, 1929 | Kourier Magazine/ Date: December, 1933 | Sullivan"
1447,South Carolina,Charleston,1,Seventy-Six Klan,,32.7764749,-79.9310512,1923,"Imperial Night Hawk/ Date: April 18, 1923 | Imperial Night Hawk/ Date: January 30, 1924 | Missouri Fiery Cross/ Date: March 20, 1924"
1448,South Carolina,Summerville,2,Wade Hampton Klan,,33.0185039,-80.1756481,1923,"Indiana Fiery Cross/ Date: November 30, 1923"
1449,South Carolina,Columbia,3,,,34.0007104,-81.0348144,1926,"Fellowship Forum/ Date: March 6, 1926"
1450,South Carolina,Florence,5,Florence Klan,,34.1954331,-79.7625625,1923,"Imperial Night Hawk/ Date: October 10, 1923 | Florence[SC] Morning News Review/ Date: February 3, 1924 | Missouri Valley Independent/ Date: February 28, 1924"
1451,South Carolina,Allendale,7,,Operated throughout Hampton County,33.0079345,-81.3084405,1927,"Fellowship Forum/ Date: June 4, 1927"
1452,South Carolina,Greenville,26,Poinsett Klan,Also known as the Poinsetta Klan,34.8526176,-82.3940104,1931,"Kourier Magazine/ Date: June, 1931 | Kourier Magazine/ Date: February, 1932"
1453,South Carolina,Darlington,36,,,34.2998762,-79.8761741,1923,"Imperial Night Hawk/ Date: October 24, 1923 | Missouri Valley Independent/ Date: May 22, 1924"
1454,South Carolina,Chesne,48,Daniel Morgan Klan,,35.1484549,-81.8609371,1923,"Oklahoma Herald/ Date: April 17, 1923"
1455,South Carolina,Spartanburg County,48,Daniel Morgan Klan,,34.860551,-81.9534815,1922,"Searchlight/ Date: June 10, 1922 | Imperial Night Hawk/ Date: March 28, 1923 | Searchlight/ Date: February 23, 1924"
1456,South Carolina,Columbia,50,Wade Hampton Klan,,34.0007104,-81.0348144,1924,"Imperial Night Hawk/ Date: February 14, 1924 | Kourier Magazine/ Date: October, 1931"
1457,South Carolina,Langley,84,,,33.5179148,-81.8440011,1926,"Fellowship Forum/ Date: May 22, 1926"
1458,South Carolina,Aiken,94,,,33.5604168,-81.7195533,1931,"Kourier Magazine/ Date: July, 1931"
1459,South Carolina,Bennettsville,96,Marlboro County Klan,,34.6173803,-79.6847814,1926,"Fellowship Forum/ Date: July 24, 1926"
1460,South Carolina,Dillon County,105,Pee Dee Klan,"Chartered June 13, 1934. Replaces the old Dillon Klan No. 100",34.3596012,-79.4253776,1934,"Kourier Magazine/ Date: August, 1934"
1461,South Dakota,Deadwood,6,White Rock Klan,,44.376651,-103.7296415,1926,"Fellowship Forum/ Date: September 11, 1926"
1462,South Dakota,Chalk Butte,10,Central Meade Klan,,44.630531,-102.742918,1926,"Fellowship Forum/ Date: August 14, 1926"
1463,South Dakota,Sioux Falls,16,On Guard Klan,,43.5445959,-96.7311034,1927,"Fellowship Forum/ Date: February 12, 1927"
1464,South Dakota,Elk Point,56,,,42.6833303,-96.6836475,1928,"Fellowship Forum/ Date: April 7, 1928"
1465,Texas,Houston,1,,,29.7604267,-95.3698028,1921,"Brown, 52"
1466,Texas,Alvin,3,,,29.4238472,-95.2441009,1922,"Searchlight/ Date: January 14, 1922 | Imperial Night Hawk/ Date: October 24, 1923"
1467,Texas,Goose Creek,4,,,29.7337477,-94.9636628,1922,"Oklahoma Herald/ Date: June 6, 1922 | Colonel Mayfield's Weekly/ Date: January 20, 1923 | Brown, 52"
1468,Texas,Beaumont,7,,,30.080174,-94.1265562,1923,"Call of the North/ Date: September 14, 1923 | Kourier Magazine/ Date: May, 191931 | Colonel Mayfield's Weekly/ Date: June 17, 1922"
1469,Texas,Glen Flora,8,Hamilton B. Dixon Klan,,29.3468954,-96.1934503,1922,"Colonel Mayfield's Weekly/ Date: August 5, 1922"
1470,Texas,Bryan,8,,,30.6743643,-96.3699632,1923,"Imperial Night Hawk/ Date: August 29, 1923 | Call of the North/ Date: September 14, 1923"
1471,Texas,Kingsville,10,David Crockett Klan,"Had a special ceremony for the death of member, C. E. Albrecht, who was Great Titan for Province 7.",27.5158689,-97.856109,1924,"Missouri Valley Independent/ Date: April 13, 1924 | MO/ Date: April 11, 1931"
1472,Texas,Angleton,11,,,29.16941,-95.4318847,1923,"Imperial Night Hawk/ Date: October 24, 1923 | Colonel Mayfield's Weekly/ Date: December 24, 1921"
1473,Texas,Lufkin,16,Angelina Klan,,31.3382406,-94.729097,1922,"Colonel Mayfield's Weekly/ Date: March 25, 1922 | Colonel Mayfield's Weekly/ Date: March 24, 1923"
1474,Texas,Lufton,17,Angelina Klan,,31.3382406,-94.729097,1922,"Searchlight/ Date: April 1, 1922"
1475,Texas,Eagle Lake,18,J. K. Davidson Klan,Named for a local man who was a veteran of the original Klan.,29.5896836,-96.3335769,1923,"Imperial Night Hawk/ Date: June 27, 1923"
1476,Texas,Bedias,21,Navasota Klan,,30.7757486,-95.949397,1922,"Colonel Mayfield's Weekly/ Date: April 15, 1922"
1477,Texas,Crockett,22,,,31.3182359,-95.4566136,1921,"Colonel Mayfield's Weekly/ Date: December 10, 1921"
1478,Texas,Jasper,24,W. R. Blackshear Klan,,30.9201995,-93.9965759,1923,"Oklahoma Herald/ Date: July 10, 1923 | Imperial Night Hawk/ Date: June 13, 1923"
1479,Texas,Port Arthur,25,Dick Dowling Klan,,29.8849504,-93.939947,1922,"Fellowship Forum/ Date: February 20, 1926 | Port Arthur News/ Date: July 21, 1922"
1480,Texas,San Antonio,31,,"At one time was in debt for about $25,000, but a small group worked to pull it out of debt and to secure its own property.",29.4241219,-98.4936282,1922,"Searchlight/ Date: February 15, 1922 | Oklahoma Herald/ Date: November 14, 1922 | Brown, 52 | MO/ Date: April 25, 1931"
1481,Texas,Waco,33,Saxet Klan,Also known as the August Saxet Klan.,31.549333,-97.1466695,1922,"Searchlight/ Date: May 6, 1922 | Colonel Mayfield's Weekly/ Date: March 10, 1923 | Call of the North/ Date: December 12, 1923 | Fellowship Forum/ Date: September 12, 1925 | Kourier Magazine/ Date: August, 1931 | Kourier Magazine/ Date: April, 1935"
1482,Texas,Palestine,34,,,31.7621153,-95.6307891,1923,"Imperial Night Hawk/ Date: May 23, 1923"
1483,Texas,Silsbee,35,,,30.3490976,-94.1779624,1922,"Colonel Mayfield's Weekly/ Date: March 15, 1922 | Colonel Mayfield's Weekly/ Date: January 5, 1924"
1484,Texas,Galveston,36,,,29.3013479,-94.7976958,1923,"Imperial Night Hawk/ Date: October 10, 1923 | Fellowship Forum/ Date: July 16, 1927"
1485,Texas,Waco,37,,,31.549333,-97.1466695,1922,"Searchlight/ Date: January 14, 1922"
1486,Texas,Richmond,38,,The Kligrapp joined in February 1921.,29.5821811,-95.7607832,1923,"Imperial Night Hawk/ Date: October 3, 1923 | Morning Tulsa Daily World/ Date: April 7, 1922"
1487,Texas,Dayton,40,Liberty Klan,,30.0466051,-94.8852026,1923,"Imperial Night Hawk/ Date: October 3, 1923"
1488,Texas,Elgin,42,,,30.3496528,-97.3702735,1923,"Imperial Night Hawk/ Date: December 12, 1923 | Colonel Mayfield's Weekly/ Date: December 17, 1921"
1489,Texas,Blackwell,44,,,32.0868017,-100.3175971,1923,"Imperial Night Hawk/ Date: October 17, 1923"
1490,Texas,Sealy,44,,,29.7807878,-96.1571833,1922,"Searchlight/ Date: May 6, 1922"
1491,Texas,Mexia,47,,,31.6798895,-96.482203,1923,"Imperial Night Hawk/ Date: October 17, 1923 | Brown, 69"
1492,Texas,Bryan,48,,,30.6743643,-96.3699632,1923,"Imperial Night Hawk/ Date: October 24, 1923 | Colonel Mayfield's Weekly/ Date: March 25, 1922"
1493,Texas,Cleveland,49,San Jacinto Klan,,30.34132,-95.0854885,1923,"Colonel Mayfield's Weekly/ Date: September 22, 1923"
1494,Texas,Orange,51,,,30.0929879,-93.7365549,1922,"Searchlight/ Date: June 10, 1922 | Colonel Mayfield's Weekly/ Date: August 4, 1923"
1495,Texas,Timpson,54,,,31.9037814,-94.3952022,1924,"Imperial Night Hawk/ Date: February 6, 1924"
1496,Texas,Corsicana,55,,,32.0954304,-96.4688727,1921,"Tulsa Morning World/ Date: August 14, 1921 | Colonel Mayfield's Weekly/ Date: March 25, 1922 | Brown, 76"
1497,Texas,Freeport,56,,,28.9541368,-95.3596617,1922,"Oklahoma Herald/ Date: September 26, 1922"
1498,Texas,Brookshire,57,,,29.7860643,-95.9510661,1922,"Searchlight/ Date: May 6, 1922"
1499,Texas,Rusk,59,,,31.7960064,-95.1502214,1922,"Searchlight/ Date: June 3, 1922"
1500,Texas,Groveton,63,Argus Klan,,31.0549071,-95.1257691,1922,"Colonel Mayfield's Weekly/ Date: January 7, 1922 | Searchlight/ Date: January 14, 1922 | Imperial Night Hawk/ Date: December 12, 1923"
1501,Texas,Dallas,66,,,32.7766642,-96.7969879,1921,"Brown, 52"
1502,Texas,Texas City,67,Texas City Klan,,29.383845,-94.9027002,1924,"Imperial Night Hawk/ Date: January 30, 1924"
1503,Texas,Center,70,,,31.7954512,-94.1790862,1922,"Colonel Mayfield's Weekly/ Date: April 1, 1922"
1504,Texas,Joaquin,71,,,31.9657232,-94.0538028,1922,"Colonel Mayfield's Weekly/ Date: March 4, 1922"
1505,Texas,Belton,73,Knolan Kreek Klan,Also known as the Nolan Kreek Klan.,31.0560132,-97.464453,1922,"Searchlight/ Date: January 14, 1922 | Indiana Fiery Cross/ Date: November 30, 1923"
1506,Texas,Yoakum,74,,,29.2877469,-97.151931,1922,"Colonel Mayfield's Weekly/ Date: December 30, 1922 | Oklahoma Herald/ Date: January 9, 1923 | Imperial Night Hawk/ Date: October 31, 1923"
1507,Texas,Tyler,75,,,32.3512601,-95.3010624,1923,"Indiana Fiery Cross/ Date: October 12, 1923 | Colonel Mayfield's Weekly/ Date: August 5, 1922"
1508,Texas,Hemphill,78,,,31.3407403,-93.846852,1922,"Colonel Mayfield's Weekly/ Date: August 19, 1922"
1509,Texas,Wichita Falls,78,,,33.9137085,-98.4933873,1921,"Brown, 52"
1510,Texas,Bellville,80,Blanchett Klan,,29.9502253,-96.2571858,1924,"Imperial Night Hawk/ Date: March 12, 1924"
1511,Texas,Livingstone,81,Polk County Klan,,30.711029,-94.9329898,1923,"Imperial Night Hawk/ Date: October 24, 1923"
1512,Texas,Austin,81,Capital City Klan,,30.267153,-97.7430608,1924,"Indiana Fiery Cross/ Date: November 21, 1924 | Brown, 52"
1513,Texas,Memphis,82,Hall Klan,,34.7247758,-100.5340144,1923,"Imperial Night Hawk/ Date: November 7, 1923"
1514,Texas,Manor,83,Travis Klan,,30.3407629,-97.5569456,1924,"Missouri Klan Kourier/ Date: December 26, 1924"
1515,Texas,Mercedes,84,,,26.1497977,-97.9136112,1922,"Colonel Mayfield's Weekly/ Date: February 25, 1922"
1516,Texas,McAllen,85,,,26.2034071,-98.2300124,1934,"Kourier Magazine/ Date: June, 191934"
1517,Texas,San Benito,87,,,26.132576,-97.6311006,1925,"Indiana Fiery Cross/ Date: February 6, 1925"
1518,Texas,Paris,90,,Also operated out of Terrell,33.6609389,-95.555513,1922,"Colonel Mayfield's Weekly/ Date: October 7, 1922 | Missouri Klan Kourier/ Date: December 26, 1924"
1519,Texas,Sour Lake,92,,,30.1402122,-94.4110239,1923,"Imperial Night Hawk/ Date: September 5, 1923"
1520,Texas,Cuero,93,,,29.0938652,-97.2891568,1922,"Colonel Mayfield's Weekly/ Date: February 25, 1922"
1521,Texas,Bastrop,94,Mina Klan,,30.1104947,-97.3152701,1921,"Searchlight/ Date: December 24, 1921 | Oklahoma Herald/ Date: January 3, 1922 | Colonel Mayfield's Weekly/ Date: April 1, 1922"
1522,Texas,McAllen,95,,,26.2034071,-98.2300124,1922,"Colonel Mayfield's Weekly/ Date: March 1, 1922"
1523,Texas,Mineola,96,,,32.6631884,-95.4882896,1923,"Imperial Night Hawk/ Date: October 17, 1923"
1524,Texas,Gonzales,97,,,29.5016257,-97.4524926,1922,"Searchlight/ Date: April 1, 1922"
1525,Texas,Terrell,99,,,32.7359626,-96.2752569,1922,"Searchlight/ Date: January 28, 1922 | Oklahoma Herald/ Date: June 13, 1922 | Imperial Night Hawk/ Date: September 26, 1923 | Indiana Fiery Cross/ Date: October 5, 1923"
1526,Texas,El Paso,100,Frontier Klan,,31.7775757,-106.4424559,1922,"Oklahoma Herald/ Date: May 16, 1922"
1527,Texas,Fort Worth,101,,Sub-divisions Nos. 2 and 4,32.7554883,-97.3307658,1924,"Imperial Night Hawk/ Date: May 7, 1924"
1528,Texas,Texarkana,104,,,33.425125,-94.0476882,1922,"Colonel Mayfield's Weekly/ Date: June 24, 1922"
1529,Texas,Sherman,105,,,33.6356618,-96.6088805,1923,"Call of the North/ Date: September 7, 1923 | Colonel Mayfield's Weekly/ Date: February 4, 1922"
1530,Texas,Marlin,107,,,31.3062874,-96.8980439,1922,"Searchlight/ Date: May 27, 1922"
1531,Texas,Cleburne,108,,,32.3476438,-97.3866837,1922,"Searchlight/ Date: January 14, 1922 | Colonel Mayfield's Weekly/ Date: January 7, 1922"
1532,Texas,Wolfe City,108,,,33.3706654,-96.0688607,1925,"Indiana Fiery Cross/ Date: January 16, 1925"
1533,Texas,Luling,109,,,29.6805066,-97.647498,1923,"Imperial Night Hawk/ Date: October 17, 1923"
1534,Texas,Rosebud,110,,,31.0729608,-96.9785993,1923,"Imperial Night Hawk/ Date: October 24, 1923"
1535,Texas,Denison,113,,,33.7556593,-96.536658,1923,"Imperial Night Hawk/ Date: August 29, 1923"
1536,Texas,Taylor,117,,,30.5707551,-97.4094438,1922,"Oklahoma Herald/ Date: September 26, 1922"
1537,Texas,Bremond,118,,,31.1651817,-96.6769217,1922,"Searchlight/ Date: January 28, 1922"
1538,Texas,McKinney,120,,,33.1972465,-96.6397822,1922,"Searchlight/ Date: February 15, 1922 | Oklahoma Herald/ Date: September 26, 1922 | Imperial Night Hawk/ Date: March 19, 1924"
1539,Texas,Beeville,121,Bee County Klan,,28.4008319,-97.7483312,1924,"Indiana Fiery Cross/ Date: July 18, 1924 | Colonel Mayfield's Weekly/ Date: December 17, 1921 | Fellowship Forum/ Date: April 10, 1926"
1540,Texas,San Marcos,124,,,29.8832749,-97.9413941,1924,"Imperial Night Hawk/ Date: March 26, 1924"
1541,Texas,Mathis,125,,,28.0944558,-97.8280543,1923,"Imperial Night Hawk/ Date: October 17, 1923"
1542,Texas,Edgewood,126,,,32.6981846,-95.8852438,1923,"Imperial Night Hawk/ Date: November 28, 1923"
1543,Texas,Grand Saline,130,Saline City Klan,,32.6734636,-95.7094069,1922,"Searchlight/ Date: February 15, 1922"
1544,Texas,Rosenburg,132,,,29.5571825,-95.8085623,1923,"Imperial Night Hawk/ Date: October 17, 1923"
1545,Texas,Mineral Wells,133,,,32.8084605,-98.1128223,1922,"Oklahoma Herald/ Date: May 16, 1922"
1546,Texas,Canyon,135,,,34.9803342,-101.9188024,1922,"Searchlight/ Date: February 15, 1922"
1547,Texas,Henderson,138,,,32.1532156,-94.7993802,1922,"Oklahoma Herald/ Date: July 11, 1922 | Imperial Night Hawk/ Date: November 14, 1923"
1548,Texas,Abilene,139,,"On November 28, 1921 had the first KKK parade in West Texas.",32.4487364,-99.7331439,1923,"Imperial Night Hawk/ Date: October 24, 1923 | Colonel Mayfield's Weekly/ Date: December 3, 1921"
1549,Texas,Batson,140,Batoga Klan,,30.2493767,-94.6071417,1923,"Colonel Mayfield's Weekly/ Date: May 5, 1923"
1550,Texas,Amarillo,141,,,35.2219971,-101.8312969,1923,"Imperial Night Hawk/ Date: March 28, 1923 | Pruitt, 82"
